Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won
2023-09-29,Vie,La Liga,Semana 8 de partido,Local,V 1–0,Barcelona,Sevilla,Sí,FW,90,0,0,0,0,4,0,0,0,30,1,0,0,0.4,0.4,0.0,4,0,10,20,50.0,2,16,1,1,0,Informe del partido,108,15,7,10,70.0,2,6,33.3,0,2,0.0,0.0,1,1,2,0,20,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,100.0,0,0,1,0,0,0,0,10,20,7,30,0.0,1,100.0,93,25,1,2,1,1,21,8,0,1,1,0,0,0,0,2,2,2,50.0
2023-10-04,Mié,Champions Lg,Etapa de grupo,Visitante,V 1–0,es Barcelona,pt Porto,Sí,FW,33,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,4,0,1,0,Informe del partido,30,5,0,0,,1,1,100.0,0,0,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,1,0,4,0,5,0.0,1,100.0,17,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0.0
2023-10-28,Sáb,La Liga,Semana 11 de partido,Local,D 1–2,Barcelona,Real Madrid,No,FW,30,0,0,0,0,1,0,0,0,20,0,0,0,0.0,0.0,0.0,3,0,10,14,71.4,2,14,1,0,0,Informe del partido,141,23,5,7,71.4,5,5,100.0,0,1,0.0,0.0,0,1,0,0,12,2,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,12,7,1,20,,0,,64,36,0,0,3,0,18,4,0,0,1,0,0,0,0,0,0,1,0.0
2023-11-04,Sáb,La Liga,Semana 12 de partido,Visitante,V 1–0,Barcelona,Real Sociedad,Sí,FW,56,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,1,9,1,1,1,Informe del partido,65,10,1,1,100.0,3,4,75.0,0,0,,0.0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,2,3,4,2,0,9,100.0,0,0.0,51,17,0,0,2,1,8,3,0,0,1,0,0,0,0,0,0,2,0.0
2023-11-07,Mar,Champions Lg,Etapa de grupo,Visitante,D 0–1,es Barcelona,ua Shakhtar,Sí,FW,90,0,0,0,0,2,0,0,0,26,0,0,2,0.1,0.1,0.3,1,0,11,15,73.3,3,16,3,3,2,Informe del partido,172,64,6,9,66.7,4,4,100.0,0,0,,0.1,2,2,2,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,9,16,7,26,66.7,1,33.3,116,53,0,0,3,0,17,5,0,3,1,0,0,0,0,6,2,4,33.3
2023-11-12,Dom,La Liga,Semana 13 de partido,Local,V 2–1,Barcelona,Alavés,Sí,FW,90,2,0,1,1,2,2,1,0,26,0,0,0,1.2,0.4,0.0,1,0,12,17,70.6,1,16,1,1,1,Informe del partido,118,5,10,10,100.0,2,4,50.0,0,0,,0.1,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,1,0,1,1,3,22,8,25,100.0,0,0.0,71,3,1,0,5,0,21,6,0,2,0,2,0,0,0,0,1,3,25.0
2023-11-17,Vie,Clasificación para la Eurocopa de la UEFA,Etapa de grupo,Local,E 1–1,pl Polonia,cz República Checa,Sí*,FW,90,0,0,0,0,5,1,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,0,,,,
2023-11-21,Mar,Partido amistoso (M),Partido amistoso (M),Local,V 2–0,pl Polonia,lv Letonia,Sí*,FW,60,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,
2023-11-25,Sáb,La Liga,Semana 14 de partido,Visitante,E 1–1,Barcelona,Rayo Vallecano,Sí,FW,90,0,0,0,0,2,1,0,0,22,0,0,0,0.2,0.2,0.3,1,0,11,16,68.8,2,12,0,1,0,Informe del partido,143,32,8,9,88.9,3,5,60.0,0,0,,0.2,1,1,0,0,13,2,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,10,12,3,22,0.0,1,100.0,38,13,0,0,1,2,18,5,0,1,1,1,0,0,0,0,0,3,0.0
2023-11-28,Mar,Champions Lg,Etapa de grupo,Local,V 2–1,es Barcelona,pt Porto,Sí,FW,90,0,0,0,0,1,0,0,0,29,0,0,0,0.1,0.1,0.0,2,0,12,21,57.1,3,18,0,0,0,Informe del partido,204,53,6,12,50.0,5,6,83.3,1,2,50.0,0.0,0,1,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,1,11,17,3,29,,0,,81,7,0,0,3,3,21,5,0,0,1,0,0,0,0,4,4,5,44.4
