Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won
2023-10-04,Mié,Champions Lg,Etapa de grupo,Local,V 3–2,es Atlético Madrid,nl Feyenoord,Sí,FW,78,1,0,0,0,1,1,0,0,33,1,0,1,0.3,0.3,0.0,0,0,19,28,67.9,3,21,1,0,0,Informe del partido,330,39,6,8,75.0,11,15,73.3,1,3,33.3,0.1,0,1,1,0,25,3,1,1,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0.0,3,0,1,0,0,1,2,22,9,2,33,,0,,126,39,0,0,1,1,26,4,0,0,1,0,0,0,0,1,0,0,
2023-10-08,Dom,La Liga,Semana 9 de partido,Local,V 2–1,Atlético Madrid,Real Sociedad,Sí,FW,90,1,0,1,1,3,0,1,0,40,1,1,1,1.3,0.7,0.2,6,1,23,31,74.2,4,27,0,0,0,Informe del partido,438,97,9,11,81.8,10,12,83.3,4,7,57.1,0.1,3,1,0,0,26,5,2,0,1,2,0,1,1,0,0,0,1,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,3,33.3,2,0,2,0,0,1,6,20,15,7,39,,0,,111,58,0,0,0,1,26,7,0,1,3,0,0,0,0,4,2,1,66.7
2023-10-13,Vie,Clasificación para la Eurocopa de la UEFA,Etapa de grupo,Visitante,V 2–1,fr Francia,nl Países Bajos,Sí,CM,86,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,,0,,,,
2023-10-17,Mar,Partido amistoso (M),Partido amistoso (M),Local,V 4–1,fr Francia,sct Escocia,Sí,AM,75,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,
2023-10-21,Sáb,La Liga,Semana 10 de partido,Visitante,V 3–0,Atlético Madrid,Celta Vigo,Sí,FW,75,3,0,1,1,2,2,0,0,52,0,0,1,1.4,0.6,0.1,2,0,36,47,76.6,4,30,0,0,0,Informe del partido,496,101,24,29,82.8,5,6,83.3,3,5,60.0,0.0,2,3,0,0,43,4,1,0,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,24,22,5,51,,0,,126,38,0,0,1,2,40,7,0,0,0,0,0,0,0,4,0,1,0.0
2023-10-25,Mié,Champions Lg,Etapa de grupo,Visitante,E 2–2,es Atlético Madrid,sct Celtic,Sí,"FW,DM",90,1,0,0,1,4,1,0,0,82,0,2,1,1.3,0.4,0.1,4,1,59,71,83.1,7,52,3,4,2,Informe del partido,860,268,37,40,92.5,17,21,81.0,3,7,42.9,0.2,2,5,1,0,63,8,3,0,1,5,0,3,2,1,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,2,1,0,1,5,35,42,8,81,50.0,2,50.0,204,88,2,1,0,1,61,9,0,1,2,0,0,0,0,4,2,2,50.0
2023-10-29,Dom,La Liga,Semana 11 de partido,Local,V 2–1,Atlético Madrid,Alavés,Sí,FW,90,0,0,0,0,1,1,0,0,65,0,0,1,0.1,0.1,0.4,5,0,50,59,84.7,5,37,2,1,1,Informe del partido,687,163,30,31,96.8,11,15,73.3,4,6,66.7,0.7,2,3,2,0,52,6,0,2,2,4,0,4,2,1,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,2,0,3,8,33,24,2,65,100.0,0,0.0,163,97,3,0,1,0,51,10,0,1,1,2,0,0,0,3,0,0,
2023-11-03,Vie,La Liga,Semana 12 de partido,Visitante,D 1–2,Atlético Madrid,Las Palmas,Sí,FW,59,0,0,0,0,1,0,0,0,35,1,0,1,0.1,0.1,0.2,4,0,22,32,68.8,3,18,0,2,2,Informe del partido,353,115,12,15,80.0,5,6,83.3,4,5,80.0,0.2,1,3,0,0,27,4,1,2,0,4,0,2,0,2,0,1,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,50.0,1,0,1,0,0,0,2,22,12,1,35,100.0,0,0.0,92,42,0,0,0,0,23,6,0,0,0,0,0,0,0,2,0,0,
2023-11-07,Mar,Champions Lg,Etapa de grupo,Local,V 6–0,es Atlético Madrid,sct Celtic,Sí,CM,64,2,0,0,0,6,3,0,0,74,2,0,1,0.7,0.7,0.1,9,1,52,61,85.2,9,31,2,0,0,Informe del partido,1008,276,25,26,96.2,19,21,90.5,7,10,70.0,0.3,4,7,4,0,56,5,0,1,3,5,0,5,4,1,0,0,0,6,3,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,3,33.3,2,0,2,1,0,1,5,25,44,8,74,,0,,101,67,1,1,1,0,54,6,0,0,0,0,0,0,0,3,0,0,
2023-11-12,Dom,La Liga,Semana 13 de partido,Local,V 3–1,Atlético Madrid,Villarreal,Sí,FW,90,1,1,0,0,2,2,0,0,58,0,1,0,1.0,1.0,0.6,4,1,38,47,80.9,5,38,3,1,0,Informe del partido,598,151,24,24,100.0,11,16,68.8,3,6,50.0,0.3,2,4,1,0,39,7,3,0,0,10,0,4,1,3,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,3,0,1,0,0,0,1,15,42,8,58,0.0,1,100.0,215,96,0,1,2,1,41,10,0,1,1,3,0,0,0,1,1,1,50.0
