Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won
2023-09-29,Vie,La Liga,Semana 8 de partido,Local,V 1–0,Barcelona,Sevilla,Sí,RW,81,0,0,0,0,2,0,0,0,33,1,0,0,0.1,0.1,0.5,4,0,16,21,76.2,1,25,4,3,2,Informe del partido,230,62,9,12,75.0,7,8,87.5,0,0,,0.1,1,1,1,1,21,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,1,1,0,1,2,8,23,5,33,66.7,1,33.3,143,108,2,3,5,1,27,11,0,0,1,0,0,0,0,2,0,1,0.0
2023-10-04,Mié,Champions Lg,Etapa de grupo,Visitante,V 1–0,es Barcelona,pt Porto,Sí,RW,79,0,0,0,0,2,0,0,0,37,0,0,3,0.1,0.1,0.1,3,0,21,27,77.8,5,25,3,4,2,Informe del partido,396,88,10,11,90.9,7,11,63.6,4,4,100.0,0.2,1,0,1,0,27,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,8,11,20,5,37,50.0,2,50.0,238,86,2,3,2,0,23,7,0,0,0,0,0,0,0,7,0,0,
2023-10-08,Dom,La Liga,Semana 9 de partido,Visitante,E 2–2,Barcelona,Granada,Sí,RW,75,1,0,0,0,3,1,0,0,54,3,0,3,1.0,1.0,0.0,1,0,29,39,74.4,0,29,1,4,2,Informe del partido,394,14,17,20,85.0,11,15,73.3,0,0,,0.0,0,0,0,0,38,1,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,3,33.3,2,0,3,0,0,0,4,9,41,3,54,50.0,1,25.0,118,60,0,0,2,2,34,7,0,0,0,1,0,0,0,6,1,0,100.0
2023-10-22,Dom,La Liga,Semana 10 de partido,Local,V 1–0,Barcelona,Athletic Club,No,RW,31,0,0,0,0,2,0,0,0,16,3,0,0,0.2,0.2,0.0,1,0,7,7,100.0,0,12,2,2,1,Informe del partido,135,23,3,3,100.0,3,3,100.0,1,1,100.0,0.0,1,0,1,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,2,50.0,1,0,3,1,0,0,4,5,8,3,16,50.0,0,0.0,81,34,0,2,2,1,13,5,0,0,0,0,0,0,0,0,0,0,
2023-10-25,Mié,Champions Lg,Etapa de grupo,Local,V 2–1,es Barcelona,ua Shakhtar,Sí,RW,90,0,0,0,0,5,0,0,0,63,0,0,3,0.3,0.3,0.1,3,0,36,49,73.5,3,41,6,9,5,Informe del partido,558,65,17,19,89.5,17,23,73.9,1,2,50.0,0.1,1,0,1,0,49,0,0,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,21,40,7,63,55.6,3,33.3,281,150,2,2,1,1,43,8,0,1,1,0,0,0,0,10,0,0,
2023-10-28,Sáb,La Liga,Semana 11 de partido,Local,D 1–2,Barcelona,Real Madrid,No,WB,14,0,0,0,0,1,0,0,0,14,1,0,0,0.0,0.0,0.3,2,0,9,10,90.0,0,9,1,0,0,Informe del partido,124,8,6,6,100.0,2,2,100.0,1,1,100.0,0.0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,1,8,5,0,14,,0,,37,19,1,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,
2023-11-04,Sáb,La Liga,Semana 12 de partido,Visitante,V 1–0,Barcelona,Real Sociedad,No,RW,22,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,5,1,2,2,Informe del partido,51,8,2,2,100.0,1,1,100.0,0,0,,0.0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,0,0,0,2,4,1,0,6,100.0,0,0.0,36,28,0,0,2,0,5,0,0,0,1,0,0,0,0,1,0,0,
2023-11-07,Mar,Champions Lg,Etapa de grupo,Visitante,D 0–1,es Barcelona,ua Shakhtar,No,RW,32,0,0,0,0,0,0,0,0,38,0,1,0,0.0,0.0,0.3,5,0,27,35,77.1,1,29,4,7,3,Informe del partido,377,63,18,22,81.8,9,12,75.0,0,0,,0.3,2,0,1,0,34,1,0,0,0,4,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,4,33,4,38,42.9,1,14.3,160,88,0,2,1,0,33,13,0,1,0,0,0,0,0,1,0,0,
2023-11-12,Dom,La Liga,Semana 13 de partido,Local,V 2–1,Barcelona,Alavés,Sí,RW,90,0,0,0,0,1,1,0,0,58,2,1,1,0.0,0.0,0.0,1,1,39,50,78.0,2,38,6,3,0,Informe del partido,501,84,29,34,85.3,9,9,100.0,1,3,33.3,0.0,0,1,0,0,50,0,0,0,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0.0,1,0,3,0,0,1,3,13,42,4,58,0.0,2,66.7,256,162,4,3,1,0,45,13,0,2,2,0,0,0,0,4,1,0,100.0
2023-11-16,Jue,Clasificación para la Eurocopa de la UEFA,Etapa de grupo,Visitante,V 3–1,es España,cy Chipre,Sí,FW,72,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,,,0,,,,
2023-11-19,Dom,Clasificación para la Eurocopa de la UEFA,Etapa de grupo,Local,V 3–1,es España,ge Georgia,No,,26,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,0,,,,
2023-11-25,Sáb,La Liga,Semana 14 de partido,Visitante,E 1–1,Barcelona,Rayo Vallecano,Sí,RW,74,0,0,0,0,3,1,0,0,50,2,1,1,0.2,0.2,0.0,7,0,32,39,82.1,5,35,6,8,5,Informe del partido,402,129,24,26,92.3,5,6,83.3,1,3,33.3,0.1,2,4,3,1,39,0,0,0,0,3,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,100.0,0,0,3,0,0,0,1,14,35,5,50,62.5,2,25.0,202,138,1,2,2,0,42,12,0,0,1,0,0,0,0,2,0,0,
