Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won
2024-01-21,Dom,La Liga,Semana 21 de partido,Local,V 3–2,Real Madrid,Almería,Sí,FW,90,1,0,0,0,2,2,0,0,62,0,0,0,0.3,0.3,0.3,7,0,32,47,68.1,7,51,13,10,3,Informe del partido,487,160,16,17,94.1,13,20,65.0,1,3,33.3,0.4,4,4,2,1,44,2,0,0,0,11,2,0,0,0,0,1,3,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,12,50,15,62,30.0,7,70.0,438,258,5,6,2,4,55,29,0,0,1,1,0,0,0,4,1,1,50.0
2024-01-27,Sáb,La Liga,Semana 22 de partido,Visitante,V 2–1,Real Madrid,Las Palmas,Sí,"FW,LW",89,1,0,0,0,7,2,0,0,43,0,0,2,0.9,0.9,0.0,4,1,16,24,66.7,2,34,4,7,3,Informe del partido,272,58,10,13,76.9,1,2,50.0,3,5,60.0,0.0,0,2,0,0,22,0,0,0,3,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,10,33,9,43,42.9,3,42.9,268,139,2,2,5,1,38,15,0,2,2,0,0,0,0,1,0,1,0.0
2024-02-01,Jue,La Liga,Semana 20 de partido,Visitante,V 2–0,Real Madrid,Getafe,Sí,FW,74,0,1,0,0,3,3,0,0,37,2,0,2,0.8,0.8,0.1,1,1,20,21,95.2,4,25,6,5,1,Informe del partido,424,72,8,8,100.0,7,8,87.5,4,4,100.0,0.2,1,1,0,0,21,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,,0,0,2,1,0,0,9,15,13,6,37,20.0,3,60.0,203,138,1,2,3,0,31,7,0,0,2,0,0,0,0,0,0,1,0.0
2024-02-10,Sáb,La Liga,Semana 24 de partido,Local,V 4–0,Real Madrid,Girona,Sí,FW,76,1,2,0,0,4,2,0,0,49,1,0,1,0.2,0.2,0.9,5,3,31,34,91.2,3,29,4,9,5,Informe del partido,420,92,25,26,96.2,1,2,50.0,4,5,80.0,0.1,3,2,1,0,33,1,0,1,1,1,1,0,0,0,0,0,0,2,0,1,2,0,0,2,0,0,1,0,0,0,1,0,0,1,1,100.0,0,0,1,0,0,0,9,16,26,6,49,55.6,4,44.4,229,108,3,2,3,1,39,13,0,1,0,0,0,0,0,1,0,0,
2024-02-13,Mar,Champions Lg,Ronda de 16,Visitante,V 1–0,es Real Madrid,de RB Leipzig,Sí,"FW,LW",90,0,0,0,0,4,0,1,0,49,0,0,1,0.6,0.6,0.3,5,0,22,32,68.8,5,38,8,9,6,Informe del partido,266,81,16,18,88.9,4,6,66.7,1,4,25.0,0.3,3,3,3,0,31,1,0,0,0,2,1,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,14,35,10,49,66.7,3,33.3,347,218,6,5,3,4,44,16,0,1,0,0,0,0,0,1,0,0,
2024-02-18,Dom,La Liga,Semana 25 de partido,Visitante,E 1–1,Real Madrid,Rayo Vallecano,Sí,LW,90,0,0,0,0,2,0,0,0,38,1,0,0,0.2,0.2,0.0,1,0,12,24,50.0,3,29,7,8,3,Informe del partido,218,32,6,11,54.5,5,7,71.4,1,3,33.3,0.0,0,1,1,0,23,1,0,0,0,4,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,1,15,25,5,38,37.5,4,50.0,306,224,7,4,4,4,31,8,0,2,3,0,0,0,0,3,0,1,0.0
2024-02-25,Dom,La Liga,Semana 26 de partido,Local,V 1–0,Real Madrid,Sevilla,Sí,LW,90,0,0,0,0,4,2,0,0,78,4,0,0,0.2,0.2,0.1,4,0,38,55,69.1,2,59,9,13,6,Informe del partido,416,73,34,41,82.9,3,8,37.5,1,4,25.0,0.1,2,1,2,0,53,2,0,0,1,3,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,3,0,1,3,1,1,100.0,0,0,4,0,0,0,0,12,66,11,78,46.2,7,53.8,557,207,4,6,2,2,68,28,0,2,1,0,0,0,0,1,0,0,
2024-03-02,Sáb,La Liga,Semana 27 de partido,Visitante,E 2–2,Real Madrid,Valencia,Sí,"FW,LW",90,2,0,0,0,3,2,1,0,41,1,1,1,1.7,1.7,0.0,0,0,18,27,66.7,2,24,2,4,0,Informe del partido,286,90,10,13,76.9,5,10,50.0,2,2,100.0,0.0,0,1,2,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,1,0,2,0,1,1,3,14,25,4,41,0.0,3,75.0,179,71,2,1,2,2,34,13,0,1,2,0,0,0,0,1,0,1,0.0
2024-03-06,Mié,Champions Lg,Ronda de 16,Local,E 1–1,es Real Madrid,de RB Leipzig,Sí,"LW,FW",90,1,0,0,0,1,1,1,0,49,1,0,1,0.3,0.3,0.0,2,0,23,31,74.2,0,28,2,8,4,Informe del partido,252,9,18,19,94.7,3,4,75.0,0,1,0.0,0.0,1,1,0,0,30,1,0,0,0,4,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,1,0,1,1,0,1,6,13,32,6,49,50.0,4,50.0,177,77,1,1,4,3,34,11,0,2,3,0,0,0,0,3,0,1,0.0
2024-03-10,Dom,La Liga,Semana 28 de partido,Local,V 4–0,Real Madrid,Celta Vigo,Sí,"FW,LW",88,1,0,0,0,3,3,1,0,50,0,0,3,0.9,0.9,0.3,4,1,23,32,71.9,1,39,8,6,1,Informe del partido,298,48,14,18,77.8,6,9,66.7,2,4,50.0,0.1,2,3,0,0,32,0,0,0,2,2,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,16,33,10,50,16.7,4,66.7,243,137,3,3,3,0,43,8,0,0,5,0,0,0,0,2,0,0,
