Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won
2023-10-08,Dom,La Liga,Semana 9 de partido,Visitante,D 1–2,Real Sociedad,Atlético Madrid,Sí,LM,64,0,0,0,0,0,0,0,0,50,5,0,3,0.0,0.0,0.0,2,0,28,36,77.8,3,35,2,0,0,Informe del partido,413,103,21,23,91.3,5,9,55.6,2,2,100.0,0.0,0,7,0,0,36,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,1,1,100.0,0,0,5,0,0,0,4,34,16,0,50,,0,,169,64,3,0,5,1,35,4,0,1,0,0,0,0,0,5,3,0,100.0
2023-10-12,Jue,Clasificación para la Eurocopa de la UEFA,Etapa de grupo,Local,V 2–0,es España,sct Escocia,Sí,CM,66,0,0,0,0,2,0,1,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,,,0,,,,
2023-10-21,Sáb,La Liga,Semana 10 de partido,Local,V 1–0,Real Sociedad,Mallorca,Sí,"CM,DM",90,0,0,0,0,0,0,0,0,64,4,2,1,0.0,0.0,0.2,7,0,32,46,69.6,2,23,0,5,1,Informe del partido,423,141,22,26,84.6,8,13,61.5,1,4,25.0,0.3,3,1,1,0,46,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,2,0.0,2,1,6,4,0,5,18,24,22,5,64,20.0,2,40.0,91,17,1,0,1,0,36,2,0,1,6,0,0,0,0,11,7,3,70.0
2023-10-24,Mar,Champions Lg,Etapa de grupo,Visitante,V 1–0,es Real Sociedad,pt Benfica,Sí,LM,90,0,0,0,0,1,0,1,0,75,3,0,3,0.1,0.1,0.1,2,0,53,61,86.9,16,49,3,4,3,Informe del partido,838,290,25,29,86.2,21,22,95.5,4,4,100.0,0.1,2,7,4,0,60,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0.0,1,0,3,2,0,3,9,35,31,4,75,75.0,1,25.0,204,98,3,1,1,2,53,3,0,1,0,0,0,0,0,10,7,0,100.0
2023-11-04,Sáb,La Liga,Semana 12 de partido,Local,D 0–1,Real Sociedad,Barcelona,Sí,CM,90,0,0,0,0,3,0,0,0,62,3,0,1,0.2,0.2,0.0,2,0,39,50,78.0,4,34,0,1,1,Informe del partido,603,124,25,31,80.6,10,13,76.9,3,5,60.0,0.0,0,3,0,0,50,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,1,2,50.0,1,1,3,1,0,2,9,28,25,4,62,100.0,0,0.0,109,30,1,0,4,2,47,2,0,2,0,1,0,0,0,9,3,8,27.3
2023-11-08,Mié,Champions Lg,Etapa de grupo,Local,V 3–1,es Real Sociedad,pt Benfica,Sí,LM,90,1,1,0,0,4,3,0,0,73,2,1,1,1.4,1.4,0.2,5,1,44,57,77.2,8,40,0,3,2,Informe del partido,656,181,21,26,80.8,17,20,85.0,2,4,50.0,0.1,2,10,1,0,57,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0.0,1,1,3,3,0,2,13,45,15,5,73,66.7,1,33.3,105,42,0,0,1,1,48,3,0,4,2,0,0,0,0,12,6,3,66.7
2023-11-11,Sáb,La Liga,Semana 13 de partido,Visitante,V 3–1,Real Sociedad,Almería,No,CM,45,0,0,0,0,0,0,0,0,38,0,0,2,0.0,0.0,0.0,3,1,22,28,78.6,2,15,0,0,0,Informe del partido,360,90,12,14,85.7,5,6,83.3,3,5,60.0,0.0,0,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,2,0,4,11,20,7,0,38,,0,,32,12,1,0,1,2,20,1,0,2,2,0,0,0,0,7,4,2,66.7
2023-11-16,Jue,Clasificación para la Eurocopa de la UEFA,Etapa de grupo,Visitante,V 3–1,es España,cy Chipre,Sí,CM,45,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,0,,,,
2023-11-26,Dom,La Liga,Semana 14 de partido,Local,V 2–1,Real Sociedad,Sevilla,Sí*,CM,74,0,0,0,0,0,0,1,0,45,0,0,0,0.0,0.0,0.0,2,0,30,38,78.9,7,21,2,1,0,Informe del partido,513,140,15,17,88.2,12,15,80.0,3,4,75.0,0.0,1,4,0,0,37,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,4,27,15,2,45,0.0,1,100.0,158,72,1,0,1,0,28,2,0,4,1,0,0,0,0,8,6,4,60.0
2023-12-02,Sáb,La Liga,Semana 15 de partido,Visitante,E 1–1,Real Sociedad,Osasuna,Sí*,LM,90,0,0,0,0,3,2,0,0,65,3,0,0,0.8,0.8,0.2,2,0,35,44,79.5,5,25,0,0,0,Informe del partido,538,118,15,17,88.2,15,18,83.3,2,3,66.7,0.0,1,2,0,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,0,0,3,6,0,6,13,30,22,6,65,,0,,83,18,1,0,6,0,41,1,0,1,1,1,0,0,0,4,6,7,46.2
2023-12-06,Mié,Copa del Rey,Segunda ronda,Visitante,V 1–0,Real Sociedad,Andratx,No,,22,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,0,,,,
2023-12-09,Sáb,La Liga,Semana 16 de partido,Visitante,V 3–0,Real Sociedad,Villarreal,Sí,CM,90,1,1,0,0,3,2,0,0,55,2,2,1,0.4,0.4,0.3,3,1,35,41,85.4,4,26,0,1,1,Informe del partido,653,99,18,22,81.8,13,15,86.7,4,4,100.0,0.1,1,3,2,0,40,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,2,50.0,1,1,4,0,0,3,16,32,10,3,55,100.0,0,0.0,127,33,1,0,2,2,37,3,0,2,0,0,0,0,0,7,3,4,42.9
2023-12-12,Mar,Champions Lg,Etapa de grupo,Visitante,E 0–0,es Real Sociedad,it Inter,Sí,CM,90,0,0,0,0,1,0,0,0,56,1,0,1,0.0,0.0,0.0,2,0,34,44,77.3,5,29,1,1,1,Informe del partido,502,131,22,27,81.5,9,12,75.0,2,3,66.7,0.0,1,2,1,0,44,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,50.0,1,0,1,1,0,1,6,27,23,3,56,100.0,0,0.0,75,25,1,1,4,1,41,0,0,1,2,0,0,0,0,6,4,8,33.3
2023-12-17,Dom,La Liga,Semana 17 de partido,Local,E 0–0,Real Sociedad,Betis,Sí,RM,83,0,0,0,0,0,0,0,0,65,5,0,2,0.0,0.0,0.0,2,0,40,50,80.0,11,31,0,2,1,Informe del partido,728,170,20,27,74.1,12,13,92.3,7,8,87.5,0.1,1,6,1,0,49,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,3,5,60.0,2,1,5,2,0,4,15,34,16,2,65,50.0,1,50.0,90,37,0,0,1,2,44,5,0,1,1,0,0,0,0,4,5,2,71.4
2023-12-21,Jue,La Liga,Semana 18 de partido,Visitante,E 0–0,Real Sociedad,Cádiz,Sí,CM,68,0,0,0,0,0,0,0,0,56,2,0,1,0.0,0.0,0.1,2,0,36,49,73.5,5,23,3,2,1,Informe del partido,569,180,18,23,78.3,12,17,70.6,5,5,100.0,0.1,1,2,2,1,48,1,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,100.0,0,0,2,2,1,1,13,29,16,4,56,50.0,1,50.0,150,122,2,0,0,2,36,1,0,3,2,0,0,0,0,7,3,1,75.0
2024-01-02,Mar,La Liga,Semana 19 de partido,Local,E 1–1,Real Sociedad,Alavés,Sí,LM,90,0,1,0,0,3,0,0,0,46,0,0,4,0.3,0.3,0.1,0,0,17,32,53.1,3,15,0,1,0,Informe del partido,293,96,6,11,54.5,11,16,68.8,0,2,0.0,0.0,1,3,0,0,31,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,3,0,2,6,16,24,4,46,0.0,0,0.0,101,42,2,0,2,0,25,0,0,3,2,0,0,1,0,4,8,4,66.7
2024-01-07,Dom,Copa del Rey,Dieciseisavos de final,Visitante,V 1–0,Real Sociedad,Málaga,Sí,CM,90,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,0,,,0,,,,
2024-01-13,Sáb,La Liga,Semana 20 de partido,Visitante,D 1–2,Real Sociedad,Athletic Club,Sí,CM,90,0,0,0,0,0,0,1,0,51,1,1,3,0.0,0.0,0.0,2,0,24,34,70.6,4,23,1,0,0,Informe del partido,300,98,16,20,80.0,6,7,85.7,1,5,20.0,0.2,0,4,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,100.0,0,1,2,5,0,6,12,29,10,3,51,,0,,79,48,0,0,3,1,29,2,0,4,3,0,0,0,0,7,8,10,44.4
2024-01-17,Mié,Copa del Rey,Ronda de 16,Visitante,V 2–0,Real Sociedad,Osasuna,Sí,CM,90,1,0,0,0,2,1,0,0,,,2,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,0,,,,
2024-01-20,Sáb,La Liga,Semana 21 de partido,Visitante,V 1–0,Real Sociedad,Celta Vigo,No,CM,26,0,0,0,0,0,0,1,0,18,1,0,0,0.0,0.0,0.0,0,0,12,17,70.6,1,7,1,1,1,Informe del partido,155,47,7,8,87.5,5,6,83.3,0,2,0.0,0.0,0,2,0,0,16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,2,16,1,0,18,100.0,0,0.0,47,35,0,0,0,0,10,1,0,2,0,0,0,0,0,2,4,0,100.0
2024-01-23,Mar,Copa del Rey,Cuartos de final,Visitante,V 2–1,Real Sociedad,Celta Vigo,Sí,AM,90,0,1,0,0,2,1,1,0,,,1,,,,,,,,,,,,,,,Informe del partido,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,0,,,0,,,,
